id_venta,fecha_venta,id_cliente,nombre_cliente,edad,ciudad,region,canal_venta,cantidad,precio_unitario_clp,total_venta_clp,monto_compra
15951,16-06-2023,2587,Alberto Abarca,60,concepción,Región del Biobío,Tienda,2,1166775,2333550,544934.0
15952,16-06-2023,5350,Bastián Espinoza,34,santiago,Región Metropolitana de Santiago,Web,2,1020613,2041226,544934.0
15955,16-06-2023,3787,Trinidad Pérez,57,concepción,Región del Biobío,Tienda,1,992452,992452,544934.0
15958,16-06-2023,3941,Gisela Cortés,21,rancagua,Región del Libertador General Bernardo O'Higgins,Tienda,1,894279,894279,544934.0
15961,17-06-2023,3753,Arturo González,52,antofagasta,Región de Antofagasta,App,3,961669,2885007,544934.0
15962,17-06-2023,3586,Catalina Navarro,18,santiago,Región Metropolitana de Santiago,Tienda,4,771289,3085156,544934.0
15963,17-06-2023,2360,Jaime Zúñiga,42,puerto montt,Región de los Lagos,Tienda,1,760670,760670,544934.0
15964,17-06-2023,5983,Dominique Godoy,43,concepción,Región del Biobío,Web,2,1123049,2246098,544934.0
15967,17-06-2023,1235,Karla Rivera,25,la serena,Región de Coquimbo,App,2,802549,1605098,544934.0
15968,17-06-2023,4919,Cristian Prieto,34,santiago,Región Metropolitana de Santiago,Web,2,852234,1704468,544934.0
15969,17-06-2023,1765,Julio Ormeño,34,concepción,Región del Biobío,Web,1,114700,114700,544934.0
15970,17-06-2023,1739,Jorge Almonacid,34,santiago,Región Metropolitana de Santiago,Tienda,2,875965,1751930,544934.0
15974,17-06-2023,967,Claudia Paredes,61,santiago,Región Metropolitana de Santiago,Tienda,2,1093280,2186560,747141.0
15976,17-06-2023,569,Jean Mamani,45,santiago,Región Metropolitana de Santiago,Tienda,3,333172,999516,913743.0
15977,17-06-2023,4646,Luciano Contreras,22,viña del mar,Región de Valparaíso,App,3,578445,1735335,544934.0
15979,17-06-2023,5539,Rocío Droguett,22,santiago,Región Metropolitana de Santiago,Web,3,45390,136170,544934.0
15980,17-06-2023,3336,Gaspar Arancibia,32,santiago,Región Metropolitana de Santiago,Tienda,4,1150032,4600128,544934.0
15981,17-06-2023,1605,Marcela Encina,50,temuco,Región de la Araucanía,Tienda,3,703738,2111214,544934.0
15982,17-06-2023,3122,Tomás Tapia,34,rancagua,Región del Libertador General Bernardo O'Higgins,Web,4,706338,2825352,544934.0
15984,17-06-2023,764,Yanet Romero,40,concepción,Región del Biobío,Tienda,3,109076,327228,769552.0
15986,17-06-2023,3819,Jorge Guerrero,31,concepción,Región del Biobío,Tienda,4,320912,1283648,544934.0
15988,17-06-2023,1228,Víctor Mena,42,concepción,Región del Biobío,Tienda,4,125621,502484,544934.0
15989,17-06-2023,2947,Almendra Silva,50,santiago,Región Metropolitana de Santiago,App,2,75370,150740,544934.0
15990,17-06-2023,5916,Isabel Fierro,70,santiago,Región Metropolitana de Santiago,Tienda,4,895255,3581020,544934.0
15991,18-06-2023,3406,Solange Norambuena,49,santiago,Región Metropolitana de Santiago,Web,4,925932,3703728,544934.0
15994,18-06-2023,3724,Esteban Riveros,25,santiago,Región Metropolitana de Santiago,App,3,650877,1952631,544934.0
15997,18-06-2023,1140,Valentina Inostroza,21,valparaíso,Región de Valparaíso,Web,4,986118,3944472,544934.0
15998,18-06-2023,2791,Marco Ormeño,27,viña del mar,Región de Valparaíso,App,2,461708,923416,544934.0
15999,18-06-2023,5223,Renato Ortiz,34,santiago,Región Metropolitana de Santiago,Web,4,173794,695176,544934.0
16002,18-06-2023,465,Roxana Vicencio,72,santiago,Región Metropolitana de Santiago,Tienda,3,337606,1012818,965955.0
16004,18-06-2023,1905,Martín Cortés,19,santiago,Región Metropolitana de Santiago,Tienda,1,242282,242282,544934.0
16005,18-06-2023,5286,Yanara Pérez,31,concepción,Región del Biobío,App,3,966353,2899059,544934.0
16007,18-06-2023,3699,Hilda Araya,34,temuco,Región de la Araucanía,App,2,1028406,2056812,544934.0
16008,18-06-2023,2442,Martina Ferreira,41,antofagasta,Región de Antofagasta,Tienda,2,445756,891512,544934.0
16009,18-06-2023,3792,Ingrid Villagra,34,viña del mar,Región de Valparaíso,App,2,969784,1939568,544934.0
16010,18-06-2023,4350,Ivonne Flores,49,la serena,Región de Coquimbo,App,1,717748,717748,544934.0
16012,18-06-2023,1171,Álvaro Rojo,28,concepción,Región del Biobío,Tienda,4,717553,2870212,544934.0
16013,18-06-2023,2221,Fernando Medina,49,santiago,Región Metropolitana de Santiago,App,2,898594,1797188,544934.0
16014,18-06-2023,4949,Raúl Arriagada,43,talca,Región del Maule,Tienda,1,82032,82032,544934.0
16015,18-06-2023,3933,Ronny Videla,33,santiago,Región Metropolitana de Santiago,Tienda,1,293007,293007,544934.0
16016,18-06-2023,3021,Eduardo Henríquez,30,concepción,Región del Biobío,App,4,559752,2239008,544934.0
16018,18-06-2023,14,Frank Quiroz,34,viña del mar,Región de Valparaíso,App,3,840263,2520789,291105.0
16020,18-06-2023,5624,Ximena Morales,41,santiago,Región Metropolitana de Santiago,Web,2,867054,1734108,544934.0
16021,19-06-2023,4258,Julieta Barría,34,talca,Región del Maule,Tienda,2,1111092,2222184,544934.0
16022,19-06-2023,3502,Eduardo López,43,santiago,Región Metropolitana de Santiago,Web,1,775843,775843,544934.0
16024,19-06-2023,4652,Rafael Fernández,27,santiago,Región Metropolitana de Santiago,Tienda,3,1013830,3041490,544934.0
16026,19-06-2023,3836,Vanessa Araya,34,santiago,Región Metropolitana de Santiago,Web,3,554220,1662660,544934.0
16027,19-06-2023,2776,Luis Toledo,53,antofagasta,Región de Antofagasta,Web,2,1173572,2347144,544934.0
16028,19-06-2023,1536,Cecilia Gutiérrez,24,rancagua,Región del Libertador General Bernardo O'Higgins,App,1,83149,83149,544934.0
16030,19-06-2023,2049,Julia Vera,24,santiago,Región Metropolitana de Santiago,App,2,814979,1629958,544934.0
16032,19-06-2023,2401,Leandro Espinoza,34,talca,Región del Maule,Tienda,4,343745,1374980,544934.0
16033,19-06-2023,3549,Carlos Rojas,56,concepción,Región del Biobío,Tienda,1,937193,937193,544934.0
16034,19-06-2023,4467,Maite Martínez,29,rancagua,Región del Libertador General Bernardo O'Higgins,Web,4,826385,3305540,544934.0
16035,19-06-2023,1343,Yanira Cortés,31,valparaíso,Región de Valparaíso,Web,3,270796,812388,544934.0
16036,19-06-2023,2018,Lucía Barraza,27,concepción,Región del Biobío,App,2,1081816,2163632,544934.0
16037,19-06-2023,3657,Antonia Rebolledo,18,santiago,Región Metropolitana de Santiago,Web,3,70394,211182,544934.0
16043,19-06-2023,1158,Dominga García,27,temuco,Región de la Araucanía,App,2,542052,1084104,544934.0
16044,19-06-2023,3754,Marco Becerra,34,santiago,Región Metropolitana de Santiago,Tienda,1,347796,347796,544934.0
16047,19-06-2023,1144,Ximena Arriagada,28,santiago,Región Metropolitana de Santiago,Web,1,884441,884441,544934.0
16048,19-06-2023,1282,Diego Cáceres,31,temuco,Región de la Araucanía,Tienda,2,561665,1123330,544934.0
16050,19-06-2023,1214,Álvaro Toro,42,santiago,Región Metropolitana de Santiago,Tienda,4,290693,1162772,544934.0
16051,20-06-2023,2169,Olivia Vargas,21,santiago,Región Metropolitana de Santiago,Tienda,2,649742,1299484,544934.0
16053,20-06-2023,667,Adriana Rodríguez,34,valparaíso,Región de Valparaíso,Web,2,15224,30448,321362.0
16054,20-06-2023,2413,Adolfo Salazar,50,valparaíso,Región de Valparaíso,Tienda,3,627388,1882164,544934.0
16055,20-06-2023,4208,Manuel Ramírez,35,concepción,Región del Biobío,Web,2,1180665,2361330,544934.0
16056,20-06-2023,4534,Luis Díaz,26,concepción,Región del Biobío,Web,4,701327,2805308,544934.0
16057,20-06-2023,3917,Estela Ávalos,30,santiago,Región Metropolitana de Santiago,Tienda,1,710327,710327,544934.0
16060,20-06-2023,5704,Esmeralda Cáceres,25,concepción,Región del Biobío,Web,3,748821,2246463,544934.0
16061,20-06-2023,1722,María Reyes,33,santiago,Región Metropolitana de Santiago,Web,4,1192048,4627197,544934.0
16063,20-06-2023,1894,Pablo Álvarez,20,la serena,Región de Coquimbo,Web,3,994786,2984358,544934.0
16065,20-06-2023,1400,Josefina Novoa,23,valparaíso,Región de Valparaíso,Tienda,1,221669,221669,544934.0
16066,20-06-2023,2891,Wilson Bustos,41,santiago,Región Metropolitana de Santiago,Tienda,1,151266,151266,544934.0
16067,20-06-2023,238,Ricardo Castro,37,santiago,Región Metropolitana de Santiago,Web,2,1114656,2229312,121884.0
16069,20-06-2023,2623,Francisca Méndez,59,viña del mar,Región de Valparaíso,Web,3,401988,1205964,544934.0
16070,20-06-2023,1811,Rodrigo Norambuena,25,antofagasta,Región de Antofagasta,Tienda,2,872653,1745306,544934.0
16072,20-06-2023,5518,Karen Díaz,31,viña del mar,Región de Valparaíso,Web,3,387216,1161648,544934.0
16073,20-06-2023,2202,Flor Toledo,41,santiago,Región Metropolitana de Santiago,Tienda,3,675796,2027388,544934.0
16074,20-06-2023,2545,Valeska Araneda,25,la serena,Región de Coquimbo,Web,4,1153917,4615668,544934.0
16076,20-06-2023,3330,María Carvajal,35,santiago,Región Metropolitana de Santiago,Web,2,111606,223212,544934.0
16077,20-06-2023,2888,Jean Albornoz,64,santiago,Región Metropolitana de Santiago,Tienda,1,627166,627166,544934.0
16080,20-06-2023,781,Ángel González,30,santiago,Región Metropolitana de Santiago,Tienda,3,1153988,3461964,724554.0
16084,21-06-2023,1297,Matías Ruz,39,concepción,Región del Biobío,Tienda,2,437588,875176,544934.0
16086,21-06-2023,1725,René Cerda,52,santiago,Región Metropolitana de Santiago,Tienda,2,1194630,2389260,544934.0
16089,21-06-2023,2524,Félix Neira,28,talca,Región del Maule,Web,1,275093,275093,544934.0
16090,21-06-2023,5041,Joaquín Uribe,24,viña del mar,Región de Valparaíso,Web,1,141577,141577,544934.0
16091,21-06-2023,3496,Fermín Yáñez,33,santiago,Región Metropolitana de Santiago,Web,1,883625,883625,544934.0
16093,21-06-2023,3363,Alejandro Zúñiga,34,santiago,Región Metropolitana de Santiago,Web,2,327874,655748,544934.0
16094,21-06-2023,3768,Teresa Muñoz,30,talca,Región del Maule,Web,1,711643,711643,544934.0
16096,21-06-2023,2241,Celia Inzunza,29,santiago,Región Metropolitana de Santiago,App,4,431715,1726860,544934.0
16098,21-06-2023,1883,Rodrigo Navarrete,76,valparaíso,Región de Valparaíso,Web,2,334288,668576,544934.0
16100,21-06-2023,5683,Margarita Sepúlveda,34,viña del mar,Región de Valparaíso,Web,2,55302,110604,544934.0
16104,21-06-2023,4045,María Palma,27,concepción,Región del Biobío,App,4,199114,796456,544934.0
16105,21-06-2023,2675,Gerardo Valenzuela,31,concepción,Región del Biobío,Web,4,442602,1770408,544934.0
16106,21-06-2023,5312,Marina Burgos,26,concepción,Región del Biobío,App,2,583854,1167708,544934.0
16108,21-06-2023,4538,John Valenzuela,35,santiago,Región Metropolitana de Santiago,Web,4,285606,1142424,544934.0
16110,21-06-2023,512,Marcelo Moreno,70,concepción,Región del Biobío,Tienda,2,448679,897358,476419.0
16111,22-06-2023,4633,José Soto,42,santiago,Región Metropolitana de Santiago,Web,4,975167,3900668,544934.0
16112,22-06-2023,3781,Tiare Montoya,28,valparaíso,Región de Valparaíso,Web,1,693959,693959,544934.0
16113,22-06-2023,3942,Carlos Morales,80,santiago,Región Metropolitana de Santiago,Tienda,1,964320,964320,544934.0
16114,22-06-2023,3777,Ángela Bugueño,27,santiago,Región Metropolitana de Santiago,App,1,948616,948616,544934.0
16121,22-06-2023,1140,Valentina Inostroza,21,valparaíso,Región de Valparaíso,App,1,304306,304306,544934.0
16125,22-06-2023,4313,Juana Díaz,40,santiago,Región Metropolitana de Santiago,Web,3,47400,142200,544934.0
16126,22-06-2023,3815,René Zúñiga,34,talca,Región del Maule,Tienda,3,749544,2248632,544934.0
16127,22-06-2023,2323,Jessica Olivares,20,santiago,Región Metropolitana de Santiago,Web,3,260033,780099,544934.0
16128,22-06-2023,5668,Antonia Belmar,52,la serena,Región de Coquimbo,Tienda,2,1191123,2382246,544934.0
16130,22-06-2023,1612,Paula Allende,18,la serena,Región de Coquimbo,Tienda,3,226463,679389,544934.0
16131,22-06-2023,5315,Andrea Prado,46,valparaíso,Región de Valparaíso,Web,2,1051477,2102954,544934.0
16133,22-06-2023,2168,Pilar Villarroel,39,antofagasta,Región de Antofagasta,Web,1,1014535,1014535,544934.0
16134,22-06-2023,2925,Camila Méndez,26,concepción,Región del Biobío,App,2,454347,908694,544934.0
16135,22-06-2023,1955,Luis Jara,34,santiago,Región Metropolitana de Santiago,Web,1,104813,104813,544934.0
16137,22-06-2023,4337,Isabel Palma,20,concepción,Región del Biobío,App,1,42545,42545,544934.0
16138,22-06-2023,1929,Guillermo Carrasco,39,santiago,Región Metropolitana de Santiago,App,1,1063849,1063849,544934.0
16141,23-06-2023,3387,Eugenio Muñoz,58,santiago,Región Metropolitana de Santiago,App,4,454854,1819416,544934.0
16142,23-06-2023,2264,Amalia Garrido,34,santiago,Región Metropolitana de Santiago,Web,4,1090772,4363088,544934.0
16143,23-06-2023,5635,Daniela Fernández,61,santiago,Región Metropolitana de Santiago,Tienda,3,609363,1828089,544934.0
16144,23-06-2023,4780,Juana Pérez,34,santiago,Región Metropolitana de Santiago,Tienda,2,314065,628130,544934.0
16146,23-06-2023,5393,Antonia Cifuentes,35,concepción,Región del Biobío,App,2,640095,1280190,544934.0
16149,23-06-2023,1310,Johana Cornejo,24,santiago,Región Metropolitana de Santiago,App,1,81424,81424,544934.0
16150,23-06-2023,4313,Juana Díaz,40,santiago,Región Metropolitana de Santiago,Tienda,2,671688,1343376,544934.0
16151,23-06-2023,863,Damián Olmedo,34,viña del mar,Región de Valparaíso,Tienda,3,70548,211644,571951.0
16153,23-06-2023,2712,Rafael Arévalo,23,valparaíso,Región de Valparaíso,Web,1,594513,594513,544934.0
16155,23-06-2023,3201,Sergio Araya,51,temuco,Región de la Araucanía,Tienda,1,176435,176435,544934.0
16156,23-06-2023,3655,María Olmedo,47,santiago,Región Metropolitana de Santiago,Tienda,4,477965,1911860,544934.0
16158,23-06-2023,1576,María San Martín,24,santiago,Región Metropolitana de Santiago,Tienda,4,111829,447316,544934.0
16159,23-06-2023,1246,Pedro Campos,31,santiago,Región Metropolitana de Santiago,Tienda,3,523177,1569531,544934.0
16160,23-06-2023,5041,Joaquín Uribe,24,viña del mar,Región de Valparaíso,App,4,231436,925744,544934.0
16163,23-06-2023,5002,Elena León,21,concepción,Región del Biobío,App,1,253636,253636,544934.0
16164,23-06-2023,3335,Jessica Márquez,34,santiago,Región Metropolitana de Santiago,Web,3,205671,617013,544934.0
16165,23-06-2023,1013,Raúl Villarroel,32,santiago,Región Metropolitana de Santiago,Web,2,1179190,2358380,544934.0
16166,23-06-2023,1929,Guillermo Carrasco,39,santiago,Región Metropolitana de Santiago,Web,3,1039418,3118254,544934.0
16167,23-06-2023,824,Alejandro Méndez,27,santiago,Región Metropolitana de Santiago,App,2,263417,526834,458352.0
16174,24-06-2023,5633,Rodrigo Sepúlveda,57,concepción,Región del Biobío,Tienda,2,276516,553032,544934.0
16175,24-06-2023,781,Ángel González,30,santiago,Región Metropolitana de Santiago,Tienda,2,921922,1843844,724554.0
16176,24-06-2023,783,Martina Vásquez,34,santiago,Región Metropolitana de Santiago,Web,1,89033,89033,326619.0
16177,24-06-2023,923,José Salazar,80,talca,Región del Maule,Tienda,1,732023,732023,905097.0
16178,24-06-2023,3826,Luciano Quispe,29,antofagasta,Región de Antofagasta,Web,4,948536,3794144,544934.0
16179,24-06-2023,1039,Patricio Olea,35,santiago,Región Metropolitana de Santiago,App,2,449487,898974,544934.0
16180,24-06-2023,2876,Benjamín Araya,21,santiago,Región Metropolitana de Santiago,Web,1,1103951,1103951,544934.0
16181,24-06-2023,4436,Sebastián Cornejo,24,santiago,Región Metropolitana de Santiago,App,3,617831,1853493,544934.0
16182,24-06-2023,318,Víctor Castro,35,rancagua,Región del Libertador General Bernardo O'Higgins,Tienda,2,474022,948044,255965.0
16183,24-06-2023,4390,Brenda Sepúlveda,21,santiago,Región Metropolitana de Santiago,App,3,412206,1236618,544934.0
16185,24-06-2023,2065,José Varela,24,santiago,Región Metropolitana de Santiago,App,4,381672,1526688,544934.0
16186,24-06-2023,3670,Carla Díaz,47,santiago,Región Metropolitana de Santiago,Web,4,257466,1029864,544934.0
16187,24-06-2023,421,Valentina Zúñiga,47,santiago,Región Metropolitana de Santiago,Web,4,1100979,4403916,812421.0
16188,24-06-2023,1726,Sara Muñoz,45,la serena,Región de Coquimbo,Tienda,2,92469,184938,544934.0
16190,24-06-2023,3653,Marcela San Martín,47,santiago,Región Metropolitana de Santiago,App,4,475957,1903828,544934.0
16193,24-06-2023,4467,Maite Martínez,29,rancagua,Región del Libertador General Bernardo O'Higgins,Web,2,1067901,2135802,544934.0
16194,24-06-2023,70,Juan Parra,30,concepción,Región del Biobío,Web,2,375387,750774,988198.0
16196,24-06-2023,1596,Rosa Altamirano,34,talca,Región del Maule,Tienda,2,1141914,2283828,544934.0
16200,24-06-2023,5139,Kiara Cortés,18,antofagasta,Región de Antofagasta,App,2,177404,354808,544934.0
16202,25-06-2023,2376,Patricia Valdebenito,34,valparaíso,Región de Valparaíso,Tienda,1,49234,49234,544934.0
16203,25-06-2023,1264,Juan Sánchez,53,santiago,Región Metropolitana de Santiago,Tienda,4,65792,263168,544934.0
16205,25-06-2023,2254,Alejandro Fernández,58,la serena,Región de Coquimbo,Tienda,2,517303,1034606,544934.0
16206,25-06-2023,4958,Leonor Concha,45,la serena,Región de Coquimbo,Web,2,1144993,2289986,544934.0
16207,25-06-2023,384,Beatriz Delgado,34,temuco,Región de la Araucanía,Tienda,3,447877,1343631,889725.0
16213,25-06-2023,1267,Alfonso Burgos,25,concepción,Región del Biobío,App,1,618037,618037,544934.0
16214,25-06-2023,3521,Luis Ramírez,60,concepción,Región del Biobío,Web,4,466692,1866768,544934.0
16215,25-06-2023,4890,Carmen Aguilera,30,rancagua,Región del Libertador General Bernardo O'Higgins,Web,2,1170102,2340204,544934.0
16217,25-06-2023,5812,Rosa Tello,32,santiago,Región Metropolitana de Santiago,Web,1,687179,687179,544934.0
16218,25-06-2023,4901,Damián Barraza,24,rancagua,Región del Libertador General Bernardo O'Higgins,Web,2,1178679,2357358,544934.0
16220,25-06-2023,3691,Francisca Sánchez,27,santiago,Región Metropolitana de Santiago,Web,4,611317,2445268,544934.0
16222,25-06-2023,2374,María Salas,18,antofagasta,Región de Antofagasta,App,1,417410,417410,544934.0
16225,25-06-2023,3412,Javier Toloza,63,concepción,Región del Biobío,Tienda,1,1190754,1190754,544934.0
16228,25-06-2023,3169,Bryan Morales,26,concepción,Región del Biobío,Web,3,849176,2547528,544934.0
16230,25-06-2023,600,Carla Andrade,30,valparaíso,Región de Valparaíso,Web,1,393824,393824,136782.0
16234,26-06-2023,1700,Wilmer Leal,34,talca,Región del Maule,Web,1,452494,452494,544934.0
16235,26-06-2023,1506,Sofía Gutiérrez,35,viña del mar,Región de Valparaíso,App,1,416072,416072,544934.0
16236,26-06-2023,2347,Julia Escobar,69,santiago,Región Metropolitana de Santiago,Web,4,62302,249208,544934.0
16237,26-06-2023,1505,Renato Vásquez,46,santiago,Región Metropolitana de Santiago,Tienda,2,49357,98714,544934.0
16239,26-06-2023,4506,Benjamín Quiroga,43,santiago,Región Metropolitana de Santiago,Tienda,3,153267,459801,544934.0
