id_venta,fecha_venta,id_cliente,nombre_cliente,edad,ciudad,region,canal_venta,cantidad,precio_unitario_clp,total_venta_clp,habitantes (2023),monto_compra
16023,19-06-2023,2774,María Cepeda,18.0,la serena,,Tienda,4,768745,3074980,,
16024,19-06-2023,4652,Rafael Fernández,27.0,santiago,rm,Tienda,3,1013830,3041490,,
16025,19-06-2023,5014,Joaquín Núñez,29.0,talca,,App,2,1010939,2021878,,
16026,19-06-2023,3836,Vanessa Araya,,santiago,metropolitana,Web,3,554220,1662660,,
16027,19-06-2023,2776,Luis Toledo,53.0,antofagasta,antofagasta,Web,2,1173572,2347144,441 211,
16028,19-06-2023,1536,Cecilia Gutiérrez,24.0,rancagua,o'higgins,App,1,83149,83149,335 932,
16029,19-06-2023,1139,Margarita Álvarez,27.0,santiago,,Web,2,16678,33356,,
16030,19-06-2023,2049,Julia Vera,24.0,santiago,rm,App,2,814979,1629958,,
16031,19-06-2023,3932,Camila Inzunza,23.0,santiago,,Tienda,4,699452,2797808,,
16032,19-06-2023,2401,Leandro Espinoza,,talca,maule,Tienda,4,343745,1374980,307 931,
16033,19-06-2023,3549,Carlos Rojas,56.0,concepción,bio bio,Tienda,1,937193,937193,,
16034,19-06-2023,4467,Maite Martínez,29.0,rancagua,o'higgins,Web,4,826385,3305540,335 932,
16035,19-06-2023,1343,Yanira Cortés,31.0,valparaíso,valparaíso,Web,3,270796,812388,954 253,
16036,19-06-2023,2018,Lucía Barraza,27.0,concepción,biobío,App,2,1081816,2163632,1 036 142,
16037,19-06-2023,3657,Antonia Rebolledo,18.0,santiago,metropolitana,Web,3,70394,211182,,
16038,19-06-2023,1982,Manuel Badilla,,valparaíso,,Tienda,4,425980,1703920,,
16039,19-06-2023,2765,José Vera,27.0,concepción,,Tienda,1,926777,926777,,
16040,19-06-2023,2138,Víctor Rozas,72.0,santiago,,Tienda,4,559172,2236688,,
16041,19-06-2023,5380,Francisca Órdenes,19.0,rancagua,,App,4,721738,2886952,,
16042,19-06-2023,4497,Adán Salas,,temuco,,App,1,904901,904901,,
16043,19-06-2023,1158,Dominga García,27.0,temuco,la araucanía,App,2,542052,1084104,,
16044,19-06-2023,3754,Marco Becerra,,santiago,region metropolitana,Tienda,1,347796,347796,,
16045,19-06-2023,5429,Isidora Oyarzún,44.0,valparaíso,,Web,2,1012756,2025512,,
16046,19-06-2023,1766,Mariano Martínez,29.0,santiago,,Web,3,951920,2855760,,
16047,19-06-2023,1144,Ximena Arriagada,28.0,santiago,metropolitana,Web,1,884441,884441,,
16048,19-06-2023,1282,Diego Cáceres,31.0,temuco,la araucanía,Tienda,2,561665,1123330,,
16049,19-06-2023,2741,Luciana Soto,24.0,santiago,,Tienda,4,952278,3809112,,
16050,19-06-2023,1214,Álvaro Toro,42.0,santiago,region metropolitana,Tienda,4,290693,1162772,,
16051,20-06-2023,2169,Olivia Vargas,21.0,santiago,region metropolitana,Tienda,2,649742,1299484,,
16052,20-06-2023,4399,Catalina Guevara,40.0,viña del mar,,Tienda,3,723104,2169312,,
16053,20-06-2023,667,Adriana Rodríguez,,valparaíso,valparaíso,Web,2,15224,30448,954 253,321362.0
16054,20-06-2023,2413,Adolfo Salazar,50.0,valparaíso,valparaíso,Tienda,3,627388,1882164,954 253,
16055,20-06-2023,4208,Manuel Ramírez,35.0,concepción,bio bio,Web,2,1180665,2361330,,
16056,20-06-2023,4534,Luis Díaz,26.0,concepción,bio bio,Web,4,701327,2805308,,
16057,20-06-2023,3917,Estela Ávalos,30.0,santiago,metropolitana,Tienda,1,710327,710327,,
16058,20-06-2023,3940,Lucía Pérez,35.0,antofagasta,,Tienda,1,1192693,1192693,,
16059,20-06-2023,4363,Fabiana Cabrera,34.0,rancagua,,App,2,900702,1801404,,
16060,20-06-2023,5704,Esmeralda Cáceres,25.0,concepción,biobío,Web,3,748821,2246463,1 036 142,
16061,20-06-2023,1722,María Reyes,33.0,santiago,region metropolitana,Web,4,1192048,4768192,,
16062,20-06-2023,5924,Vicente Vergara,51.0,temuco,,Tienda,3,859906,2579718,,
16063,20-06-2023,1894,Pablo Álvarez,20.0,la serena,coquimbo,Web,3,994786,2984358,534 239,
16064,20-06-2023,1507,Elías Pérez,32.0,santiago,,Tienda,2,538287,1076574,,
16065,20-06-2023,1400,Josefina Novoa,23.0,valparaíso,valparaíso,Tienda,1,221669,221669,954 253,
16066,20-06-2023,2891,Wilson Bustos,41.0,santiago,metropolitana,Tienda,1,151266,151266,,
16067,20-06-2023,238,Ricardo Castro,37.0,santiago,metropolitana,Web,2,1114656,2229312,,121884.0
16068,20-06-2023,3967,Marcelo Acuña,18.0,concepción,,Web,1,307142,307142,,
16069,20-06-2023,2623,Francisca Méndez,59.0,viña del mar,valparaiso,Web,3,401988,1205964,,
16070,20-06-2023,1811,Rodrigo Norambuena,25.0,antofagasta,antofagasta,Tienda,2,872653,1745306,441 211,
16071,20-06-2023,1598,Salvador Figueroa,26.0,talca,,Tienda,4,461548,1846192,,
16072,20-06-2023,5518,Karen Díaz,31.0,viña del mar,valparaiso,Web,3,387216,1161648,,
16073,20-06-2023,2202,Flor Toledo,41.0,santiago,region metropolitana,Tienda,3,675796,2027388,,
16074,20-06-2023,2545,Valeska Araneda,25.0,la serena,coquimbo,Web,4,1153917,4615668,534 239,
16075,20-06-2023,5391,Felipe Cortés,49.0,temuco,,App,2,612489,1224978,,
16076,20-06-2023,3330,María Carvajal,35.0,santiago,rm,Web,2,111606,223212,,
16077,20-06-2023,2888,Jean Albornoz,64.0,santiago,rm,Tienda,1,627166,627166,,
16078,20-06-2023,4634,José Arévalo,26.0,temuco,,App,3,492545,1477635,,
16079,20-06-2023,850,Nancy Molina,39.0,santiago,,Tienda,2,270823,541646,,635847.0
16080,20-06-2023,781,Ángel González,30.0,santiago,metropolitana,Tienda,3,1153988,3461964,,724554.0
16081,21-06-2023,2077,María Urbina,25.0,valparaíso,,Web,3,912834,2738502,,
16082,21-06-2023,3891,María Rosas,,santiago,,Web,4,804902,3219608,,
16083,21-06-2023,328,Gabriela Inostroza,22.0,talca,,App,4,1155719,4622876,,650549.0
16084,21-06-2023,1297,Matías Ruz,39.0,concepción,biobío,Tienda,2,437588,875176,1 036 142,
16085,21-06-2023,1865,Gaspar Vergara,,antofagasta,,Web,4,731092,2924368,,
16086,21-06-2023,1725,René Cerda,52.0,santiago,region metropolitana,Tienda,2,1194630,2389260,,
16087,21-06-2023,3141,Valentín Vega,,santiago,,Tienda,1,37578,37578,,
16088,21-06-2023,3260,Pamela Flores,30.0,santiago,,App,3,497962,1493886,,
16089,21-06-2023,2524,Félix Neira,28.0,talca,maule,Web,1,275093,275093,307 931,
16090,21-06-2023,5041,Joaquín Uribe,24.0,viña del mar,valparaiso,Web,1,141577,141577,,
16091,21-06-2023,3496,Fermín Yáñez,33.0,santiago,metropolitana,Web,1,883625,883625,,
16092,21-06-2023,5660,Harold Gómez,,santiago,,Web,1,295701,295701,,
16093,21-06-2023,3363,Alejandro Zúñiga,,santiago,region metropolitana,Web,2,327874,655748,,
16094,21-06-2023,3768,Teresa Muñoz,30.0,talca,maule,Web,1,711643,711643,307 931,
16095,21-06-2023,373,Jaime Durán,55.0,santiago,,Tienda,4,1043684,4174736,,184999.0
16096,21-06-2023,2241,Celia Inzunza,29.0,santiago,region metropolitana,App,4,431715,1726860,,
16097,21-06-2023,213,Miguel Rojas,41.0,puerto montt,,App,2,98110,196220,,686765.0
16098,21-06-2023,1883,Rodrigo Navarrete,76.0,valparaíso,valparaíso,Web,2,334288,668576,954 253,
16099,21-06-2023,4047,Darwin Guzmán,57.0,viña del mar,,App,1,417975,417975,,
16100,21-06-2023,5683,Margarita Sepúlveda,,viña del mar,valparaiso,Web,2,55302,110604,,
16101,21-06-2023,2646,Luisa Pincheira,36.0,santiago,,Web,2,709064,1418128,,
16102,21-06-2023,3444,Jaime López,26.0,la serena,,Web,2,196241,392482,,
16103,21-06-2023,5415,Camila Hidalgo,55.0,valparaíso,,Web,2,1185360,2370720,,
16104,21-06-2023,4045,María Palma,27.0,concepción,bio bio,App,4,199114,796456,,
16105,21-06-2023,2675,Gerardo Valenzuela,31.0,concepción,biobío,Web,4,442602,1770408,1 036 142,
16106,21-06-2023,5312,Marina Burgos,26.0,concepción,bio bio,App,2,583854,1167708,,
16107,21-06-2023,1668,Paulina Fernández,26.0,concepción,,Web,3,554158,1662474,,
16108,21-06-2023,4538,John Valenzuela,35.0,santiago,rm,Web,4,285606,1142424,,
16109,21-06-2023,4435,Daniel Ulloa,22.0,concepción,,App,3,1036794,3110382,,
16110,21-06-2023,512,Marcelo Moreno,70.0,concepción,bio bio,Tienda,2,448679,897358,,476419.0
16111,22-06-2023,4633,José Soto,42.0,santiago,region metropolitana,Web,4,975167,3900668,,
16112,22-06-2023,3781,Tiare Montoya,28.0,valparaíso,valparaíso,Web,1,693959,693959,954 253,
16113,22-06-2023,3942,Carlos Morales,80.0,santiago,region metropolitana,Tienda,1,964320,964320,,
16114,22-06-2023,3777,Ángela Bugueño,27.0,santiago,rm,App,1,948616,948616,,
16115,22-06-2023,605,Miriam Tapia,30.0,valparaíso,,App,3,995506,2986518,,208572.0
16116,22-06-2023,4874,Carmen Lizama,27.0,santiago,,Web,4,840802,3363208,,
16117,22-06-2023,1551,Alamiro Contreras,27.0,viña del mar,,Web,3,23910,71730,,
16118,22-06-2023,5630,José Santana,65.0,valparaíso,,Web,4,773688,3094752,,
16119,22-06-2023,2612,Anita Vallejos,,la serena,,App,4,287122,1148488,,
16120,22-06-2023,2698,Juan Torres,50.0,valparaíso,,Tienda,1,677303,677303,,
16121,22-06-2023,1140,Valentina Inostroza,21.0,valparaíso,valparaíso,App,1,304306,304306,954 253,
16122,22-06-2023,3903,Luis Fuentealba,31.0,talca,,App,3,253996,761988,,
16123,22-06-2023,1296,Luis Rosales,42.0,talca,,Tienda,1,852874,852874,,
16124,22-06-2023,3071,Pamela Jara,34.0,antofagasta,,Tienda,2,83541,167082,,
16125,22-06-2023,4313,Juana Díaz,40.0,santiago,metropolitana,Web,3,47400,142200,,
16126,22-06-2023,3815,René Zúñiga,,talca,maule,Tienda,3,749544,2248632,307 931,
16127,22-06-2023,2323,Jessica Olivares,20.0,santiago,rm,Web,3,260033,780099,,
16128,22-06-2023,5668,Antonia Belmar,52.0,la serena,coquimbo,Tienda,2,1191123,2382246,534 239,
16129,22-06-2023,2875,Marcelo Rodríguez,26.0,santiago,,Tienda,1,1036619,1036619,,
16130,22-06-2023,1612,Paula Allende,18.0,la serena,coquimbo,Tienda,3,226463,679389,534 239,
16131,22-06-2023,5315,Andrea Prado,46.0,valparaíso,valparaíso,Web,2,1051477,2102954,954 253,
16132,22-06-2023,3720,Máximo Ramos,47.0,temuco,,Tienda,2,741494,1482988,,
16133,22-06-2023,2168,Pilar Villarroel,39.0,antofagasta,antofagasta,Web,1,1014535,1014535,441 211,
16134,22-06-2023,2925,Camila Méndez,26.0,concepción,bio bio,App,2,454347,908694,,
16135,22-06-2023,1955,Luis Jara,,santiago,rm,Web,1,104813,104813,,
16136,22-06-2023,2423,Martín Valdés,19.0,viña del mar,,Tienda,2,109990,219980,,
16137,22-06-2023,4337,Isabel Palma,20.0,concepción,biobío,App,1,42545,42545,1 036 142,
16138,22-06-2023,1929,Guillermo Carrasco,39.0,santiago,rm,App,1,1063849,1063849,,
16139,22-06-2023,2134,Francisco Bustamante,,concepción,,App,2,8244,16488,,
16140,22-06-2023,5850,Martina Vergara,49.0,viña del mar,,Web,3,81239,243717,,
16141,23-06-2023,3387,Eugenio Muñoz,58.0,santiago,rm,App,4,454854,1819416,,
16142,23-06-2023,2264,Amalia Garrido,34.0,santiago,region metropolitana,Web,4,1090772,4363088,,
16143,23-06-2023,5635,Daniela Fernández,61.0,santiago,region metropolitana,Tienda,3,609363,1828089,,
16144,23-06-2023,4780,Juana Pérez,34.0,santiago,metropolitana,Tienda,2,314065,628130,,
16145,23-06-2023,118,Javiera Flores,33.0,viña del mar,,Web,2,1172046,2344092,,267913.0
16146,23-06-2023,5393,Antonia Cifuentes,35.0,concepción,biobío,App,2,640095,1280190,1 036 142,
16147,23-06-2023,4194,Martín Jorquera,23.0,santiago,,Tienda,3,923730,2771190,,
16148,23-06-2023,5818,Luis Villanueva,59.0,santiago,,Tienda,2,1085215,2170430,,
16149,23-06-2023,1310,Johana Cornejo,24.0,santiago,region metropolitana,App,1,81424,81424,,
16150,23-06-2023,4313,Juana Díaz,40.0,santiago,metropolitana,Tienda,2,671688,1343376,,
16151,23-06-2023,863,Damián Olmedo,34.0,viña del mar,valparaiso,Tienda,3,70548,211644,,571951.0
16152,23-06-2023,3892,Tania Rodríguez,51.0,viña del mar,,Tienda,1,262339,262339,,
16153,23-06-2023,2712,Rafael Arévalo,23.0,valparaíso,valparaíso,Web,1,594513,594513,954 253,
16154,23-06-2023,4435,Daniel Ulloa,22.0,concepción,,Web,4,150088,600352,,
16155,23-06-2023,3201,Sergio Araya,51.0,temuco,la araucanía,Tienda,1,176435,176435,,
16156,23-06-2023,3655,María Olmedo,47.0,santiago,region metropolitana,Tienda,4,477965,1911860,,
16157,23-06-2023,1181,Raúl Yáñez,,valparaíso,,Web,2,131177,262354,,
16158,23-06-2023,1576,María San Martín,24.0,santiago,region metropolitana,Tienda,4,111829,447316,,
16159,23-06-2023,1246,Pedro Campos,31.0,santiago,rm,Tienda,3,523177,1569531,,
16160,23-06-2023,5041,Joaquín Uribe,24.0,viña del mar,valparaiso,App,4,231436,925744,,
16161,23-06-2023,2015,Antonella Fuentes,23.0,la serena,,App,1,91063,91063,,
16162,23-06-2023,67,Carlos Durán,44.0,viña del mar,,Web,2,605016,1210032,,226832.0
16163,23-06-2023,5002,Elena León,21.0,concepción,biobío,App,1,253636,253636,1 036 142,
16164,23-06-2023,3335,Jessica Márquez,34.0,santiago,region metropolitana,Web,3,205671,617013,,
16165,23-06-2023,1013,Raúl Villarroel,32.0,santiago,rm,Web,2,1179190,2358380,,
16166,23-06-2023,1929,Guillermo Carrasco,39.0,santiago,rm,Web,3,1039418,3118254,,
16167,23-06-2023,824,Alejandro Méndez,27.0,santiago,region metropolitana,App,2,263417,526834,,458352.0
16168,23-06-2023,2421,Martín González,,rancagua,,Web,1,347159,347159,,
16169,23-06-2023,4277,Gladys Romero,39.0,talca,,App,3,218016,654048,,
16170,23-06-2023,800,Jaime Donoso,39.0,la serena,,Tienda,3,607728,1823184,,930249.0
16171,24-06-2023,5612,Leontina Lagos,21.0,santiago,,Web,2,1038291,2076582,,
16172,24-06-2023,1281,Jenny Castro,56.0,valparaíso,,Web,3,787340,2362020,,
16173,24-06-2023,1601,Luis Alarcón,32.0,santiago,,Web,3,26167,78501,,
16174,24-06-2023,5633,Rodrigo Sepúlveda,57.0,concepción,biobío,Tienda,2,276516,553032,1 036 142,
16175,24-06-2023,781,Ángel González,30.0,santiago,metropolitana,Tienda,2,921922,1843844,,724554.0
16176,24-06-2023,783,Martina Vásquez,,santiago,rm,Web,1,89033,89033,,326619.0
16177,24-06-2023,923,José Salazar,80.0,talca,maule,Tienda,1,732023,732023,307 931,905097.0
16178,24-06-2023,3826,Luciano Quispe,29.0,antofagasta,antofagasta,Web,4,948536,3794144,441 211,
16179,24-06-2023,1039,Patricio Olea,35.0,santiago,rm,App,2,449487,898974,,
16180,24-06-2023,2876,Benjamín Araya,21.0,santiago,metropolitana,Web,1,1103951,1103951,,
16181,24-06-2023,4436,Sebastián Cornejo,24.0,santiago,metropolitana,App,3,617831,1853493,,
16182,24-06-2023,318,Víctor Castro,35.0,rancagua,o'higgins,Tienda,2,474022,948044,335 932,255965.0
16183,24-06-2023,4390,Brenda Sepúlveda,21.0,santiago,metropolitana,App,3,412206,1236618,,
16184,24-06-2023,5614,Juana Vera,38.0,santiago,,Web,4,759232,3036928,,
16185,24-06-2023,2065,José Varela,24.0,santiago,region metropolitana,App,4,381672,1526688,,
16186,24-06-2023,3670,Carla Díaz,47.0,santiago,region metropolitana,Web,4,257466,1029864,,
16187,24-06-2023,421,Valentina Zúñiga,47.0,santiago,metropolitana,Web,4,1100979,4403916,,812421.0
16188,24-06-2023,1726,Sara Muñoz,45.0,la serena,coquimbo,Tienda,2,92469,184938,534 239,
16189,24-06-2023,616,Luis Ortiz,,santiago,,Tienda,3,412731,1238193,,928785.0
16190,24-06-2023,3653,Marcela San Martín,47.0,santiago,region metropolitana,App,4,475957,1903828,,
16191,24-06-2023,1352,María Olave,35.0,la serena,,App,1,133568,133568,,
16192,24-06-2023,2032,Elsa Cordero,34.0,santiago,,App,1,955010,955010,,
16193,24-06-2023,4467,Maite Martínez,29.0,rancagua,o'higgins,Web,2,1067901,2135802,335 932,
16194,24-06-2023,70,Juan Parra,30.0,concepción,bio bio,Web,2,375387,750774,,988198.0
16195,24-06-2023,4808,Isidora Jiménez,33.0,temuco,,Web,4,759038,3036152,,
16196,24-06-2023,1596,Rosa Altamirano,,talca,maule,Tienda,2,1141914,2283828,307 931,
16197,24-06-2023,2804,Gary Orellana,43.0,concepción,,Tienda,4,828351,3313404,,
16198,24-06-2023,2372,Carlos Morales,39.0,valparaíso,,Tienda,1,316386,316386,,
16199,24-06-2023,3893,Elsa Cortez,46.0,talca,,Web,3,45900,137700,,
16200,24-06-2023,5139,Kiara Cortés,18.0,antofagasta,antofagasta,App,2,177404,354808,441 211,
16201,25-06-2023,3294,Anahí Pavez,18.0,valparaíso,,App,4,1069032,4276128,,
16202,25-06-2023,2376,Patricia Valdebenito,,valparaíso,valparaíso,Tienda,1,49234,49234,954 253,
16203,25-06-2023,1264,Juan Sánchez,53.0,santiago,metropolitana,Tienda,4,65792,263168,,
16204,25-06-2023,5129,Camilo Troncoso,25.0,santiago,,Web,2,751663,1503326,,
16205,25-06-2023,2254,Alejandro Fernández,58.0,la serena,coquimbo,Tienda,2,517303,1034606,534 239,
16206,25-06-2023,4958,Leonor Concha,45.0,la serena,coquimbo,Web,2,1144993,2289986,534 239,
16207,25-06-2023,384,Beatriz Delgado,,temuco,la araucanía,Tienda,3,447877,1343631,,889725.0
16208,25-06-2023,5118,Martina Aguilera,29.0,antofagasta,,Web,3,896853,2690559,,
16209,25-06-2023,2104,Tabita Flores,26.0,temuco,,App,2,80781,161562,,
16210,25-06-2023,3055,Lucas León,38.0,antofagasta,,Web,4,608070,2432280,,
16211,25-06-2023,4275,Pedro Bustos,24.0,santiago,,Web,2,375255,750510,,
16212,25-06-2023,5716,Lorenzo Sepúlveda,29.0,santiago,,App,4,586547,2346188,,
16213,25-06-2023,1267,Alfonso Burgos,25.0,concepción,bio bio,App,1,618037,618037,,
16214,25-06-2023,3521,Luis Ramírez,60.0,concepción,bio bio,Web,4,466692,1866768,,
16215,25-06-2023,4890,Carmen Aguilera,30.0,rancagua,o'higgins,Web,2,1170102,2340204,335 932,
16216,25-06-2023,5570,Tatiana Lara,49.0,rancagua,,Tienda,3,839850,2519550,,
16217,25-06-2023,5812,Rosa Tello,32.0,santiago,region metropolitana,Web,1,687179,687179,,
16218,25-06-2023,4901,Damián Barraza,24.0,rancagua,o'higgins,Web,2,1178679,2357358,335 932,
16219,25-06-2023,5780,Luis Albornoz,28.0,santiago,,Tienda,1,713685,713685,,
16220,25-06-2023,3691,Francisca Sánchez,27.0,santiago,region metropolitana,Web,4,611317,2445268,,
16221,25-06-2023,2581,Patricia Álvarez,26.0,santiago,,Web,1,624536,624536,,
16222,25-06-2023,2374,María Salas,18.0,antofagasta,antofagasta,App,1,417410,417410,441 211,
16223,25-06-2023,2338,Susana Toloza,26.0,santiago,,Tienda,1,1065844,1065844,,
16224,25-06-2023,2477,Michelle Fernández,,temuco,,Web,2,381978,763956,,
16225,25-06-2023,3412,Javier Toloza,63.0,concepción,bio bio,Tienda,1,1190754,1190754,,
16226,25-06-2023,2693,Florencia Candia,55.0,santiago,,Web,2,48578,97156,,
16227,25-06-2023,4363,Fabiana Cabrera,34.0,rancagua,,Tienda,1,23763,23763,,
16228,25-06-2023,3169,Bryan Morales,26.0,concepción,biobío,Web,3,849176,2547528,1 036 142,
16229,25-06-2023,4947,Patricio Zambrano,19.0,valparaíso,,App,1,178883,178883,,
16230,25-06-2023,600,Carla Andrade,30.0,valparaíso,valparaíso,Web,1,393824,393824,954 253,136782.0
16231,26-06-2023,1449,Lissette Muñoz,21.0,talca,,Web,3,1112719,3338157,,
16232,26-06-2023,5331,Aracely Silva,24.0,valparaíso,,App,2,655188,1310376,,
16233,26-06-2023,4800,Angélica Sánchez,19.0,concepción,,App,1,574232,574232,,
16234,26-06-2023,1700,Wilmer Leal,34.0,talca,maule,Web,1,452494,452494,307 931,
16235,26-06-2023,1506,Sofía Gutiérrez,35.0,viña del mar,valparaiso,App,1,416072,416072,,
16236,26-06-2023,2347,Julia Escobar,69.0,santiago,metropolitana,Web,4,62302,249208,,
16237,26-06-2023,1505,Renato Vásquez,46.0,santiago,region metropolitana,Tienda,2,49357,98714,,
16238,26-06-2023,5563,Daniela Mancilla,,santiago,,Web,2,608256,1216512,,
16239,26-06-2023,4506,Benjamín Quiroga,43.0,santiago,metropolitana,Tienda,3,153267,459801,,
16240,26-06-2023,1501,Luis González,64.0,viña del mar,,Tienda,2,247647,495294,,
16241,26-06-2023,5561,Alejandro Zurita,40.0,concepción,bio bio,App,3,595560,1786680,,
16242,26-06-2023,5055,Cristóbal Parra,32.0,valparaíso,valparaíso,Web,4,111403,445612,954 253,
16243,26-06-2023,2999,Carmen Bravo,18.0,antofagasta,antofagasta,App,3,551418,1654254,441 211,
16244,26-06-2023,3367,Andrea Vargas,35.0,concepción,biobío,Tienda,2,823957,1647914,1 036 142,
16245,26-06-2023,3160,Anahí López,26.0,valparaíso,,Web,2,923385,1846770,,
16246,26-06-2023,5794,María Pavez,29.0,santiago,rm,App,1,70086,70086,,
16247,26-06-2023,1084,Juan Rodríguez,18.0,rancagua,,Web,2,727473,1454946,,
16248,26-06-2023,3043,Maximiliano Concha,29.0,concepción,biobío,Tienda,4,253287,1013148,1 036 142,
16249,26-06-2023,252,Evelyn Méndez,31.0,santiago,rm,Tienda,3,418323,1254969,,446588.0
16250,26-06-2023,126,Cristian Arteaga,32.0,santiago,metropolitana,Tienda,2,579013,1158026,,484397.0
16251,26-06-2023,2362,Fernando Astudillo,39.0,la serena,coquimbo,Tienda,3,1083704,3251112,534 239,
16252,26-06-2023,4314,Sandra Paredes,53.0,valparaíso,valparaíso,Web,2,401211,802422,954 253,
16253,26-06-2023,1853,Patricia Bascuñán,28.0,santiago,metropolitana,App,4,1100470,4401880,,
16254,26-06-2023,1908,Julio Romero,33.0,temuco,,Tienda,3,206743,620229,,
16255,26-06-2023,4084,Diego Castillo,26.0,valparaíso,,Web,4,1136718,4546872,,
16256,26-06-2023,5971,Gladys Monsalve,62.0,valparaíso,,App,1,1102708,1102708,,
16257,26-06-2023,3445,Jorge González,19.0,santiago,region metropolitana,Web,4,289189,1156756,,
16258,26-06-2023,5757,Michael Carrasco,33.0,valparaíso,valparaíso,Tienda,4,1017456,4069824,954 253,
16259,26-06-2023,528,Jorge Bustamante,35.0,la serena,,Tienda,4,507645,2030580,,346066.0
16260,26-06-2023,3767,Pedro Hidalgo,24.0,valparaíso,,App,2,701749,1403498,,
16261,27-06-2023,814,Maximiliano Vera,19.0,santiago,metropolitana,Web,1,430535,430535,,928758.0
16262,27-06-2023,3441,Elvira Tapia,19.0,concepción,bio bio,Web,1,387467,387467,,
16263,27-06-2023,5797,Juana Martínez,,puerto montt,los lagos,Tienda,4,398119,1592476,328 924,
16264,27-06-2023,5906,Daniel Muñoz,19.0,concepción,biobío,Web,1,635411,635411,1 036 142,
16265,27-06-2023,983,Katherine Salinas,23.0,valparaíso,,Web,2,1049026,2098052,,195938.0
